Age,Workclass, Final Weight, Education, Years of Education, Marital Status, Occupation, Relationship, Race, Sex, Capital Gain, Capital Loss, Hours Work per Week, Income
35.0,4,193241.0,16.0,10.0,3.0,1,1.0,2,0.0,0.0,0.0,38.0,1.0
40.0,5,50644.0,8.0,12.0,1.0,12,5.0,2,1.0,1506.0,0.0,40.0,1.0
30.0,4,178841.0,10.0,13.0,5.0,4,2.0,2,1.0,0.0,0.0,40.0,1.0
25.0,4,177017.0,12.0,9.0,5.0,12,2.0,2,0.0,0.0,1504.0,37.0,1.0
25.0,4,253267.0,16.0,10.0,3.0,1,1.0,1,0.0,0.0,1902.0,36.0,2.0
37.0,4,202027.0,13.0,14.0,3.0,1,1.0,2,0.0,7688.0,0.0,50.0,2.0
53.0,6,321865.0,15.0,15.0,1.0,10,2.0,2,0.0,0.0,0.0,60.0,2.0
34.0,6,321709.0,8.0,12.0,5.0,10,2.0,2,1.0,0.0,0.0,25.0,1.0
22.0,4,166371.0,12.0,9.0,5.0,8,3.0,2,0.0,0.0,0.0,40.0,1.0
18.0,4,210574.0,12.0,9.0,5.0,12,4.0,2,1.0,0.0,0.0,20.0,1.0
52.0,?,92968.0,13.0,14.0,3.0, ?,6.0,2,1.0,15024.0,0.0,40.0,2.0
45.0,4,474617.0,12.0,9.0,1.0,12,5.0,1,0.0,5455.0,0.0,40.0,1.0
19.0,4,264390.0,16.0,10.0,5.0,1,4.0,2,1.0,0.0,2001.0,40.0,1.0
33.0,5,144949.0,10.0,13.0,3.0,12,1.0,2,0.0,0.0,0.0,65.0,1.0
45.0,7,90803.0,16.0,10.0,3.0,1,1.0,2,0.0,0.0,0.0,40.0,1.0
43.0,7,126701.0,10.0,13.0,3.0,4,1.0,2,0.0,0.0,0.0,35.0,2.0
40.0,4,178417.0,12.0,9.0,3.0,3,1.0,2,0.0,0.0,0.0,35.0,1.0
41.0,6,197176.0,10.0,13.0,3.0,5,1.0,2,0.0,0.0,0.0,75.0,2.0
25.0,4,182227.0,12.0,9.0,3.0,3,1.0,2,0.0,0.0,1579.0,40.0,1.0
22.0,4,117606.0,10.0,13.0,5.0,1,4.0,2,1.0,0.0,0.0,32.0,1.0
52.0,4,349502.0,16.0,10.0,5.0,1,5.0,2,0.0,0.0,0.0,45.0,1.0
45.0,1,81487.0,16.0,10.0,3.0,1,1.0,2,0.0,0.0,0.0,40.0,2.0
32.0,7,169583.0,11.0,16.0,5.0,10,2.0,2,1.0,0.0,0.0,70.0,1.0
26.0,4,485117.0,10.0,13.0,5.0,14,4.0,2,0.0,0.0,0.0,20.0,1.0
24.0,4,35603.0,16.0,10.0,1.0,8,2.0,1,0.0,0.0,0.0,40.0,1.0
37.0,4,175390.0,12.0,9.0,1.0,7,5.0,1,1.0,0.0,0.0,40.0,1.0
49.0,4,184986.0,12.0,9.0,1.0,8,2.0,2,1.0,0.0,0.0,40.0,1.0
43.0,2,174395.0,13.0,14.0,3.0,10,1.0,2,0.0,0.0,0.0,50.0,1.0
35.0,4,187711.0,12.0,9.0,5.0,7,2.0,2,0.0,0.0,0.0,40.0,1.0
37.0,4,189878.0,15.0,15.0,3.0,10,1.0,2,0.0,0.0,0.0,50.0,2.0
17.0,4,224073.0,2.0,7.0,5.0,12,4.0,2,0.0,0.0,0.0,20.0,1.0
48.0,4,159726.0,12.0,9.0,3.0,14,1.0,2,0.0,0.0,0.0,55.0,2.0
40.0,?,65545.0,13.0,14.0,1.0, ?,4.0,2,1.0,0.0,0.0,55.0,1.0
26.0,4,456618.0,16.0,10.0,5.0,1,4.0,2,0.0,2597.0,0.0,40.0,1.0
35.0,4,202397.0,10.0,13.0,3.0,3,1.0,4,0.0,0.0,0.0,40.0,2.0
21.0,4,206681.0,16.0,10.0,5.0,12,4.0,2,1.0,0.0,0.0,15.0,1.0
54.0,4,222020.0,1.0,6.0,1.0,8,2.0,2,0.0,0.0,0.0,70.0,1.0
40.0,4,137304.0,10.0,13.0,1.0,1,2.0,1,1.0,0.0,0.0,40.0,1.0
51.0,4,141645.0,16.0,10.0,6.0,4,2.0,1,1.0,0.0,0.0,40.0,1.0
60.0,6,218085.0,12.0,9.0,3.0,8,6.0,1,1.0,0.0,0.0,50.0,1.0
22.0,4,52596.0,16.0,10.0,5.0,12,4.0,2,0.0,0.0,0.0,8.0,1.0
20.0,4,197997.0,12.0,9.0,5.0,5,4.0,2,0.0,0.0,0.0,40.0,1.0
21.0,4,191444.0,2.0,7.0,5.0,5,5.0,2,0.0,0.0,0.0,40.0,1.0
21.0,4,40767.0,16.0,10.0,5.0,6,2.0,2,0.0,0.0,0.0,40.0,1.0
43.0,4,172577.0,16.0,10.0,1.0,1,2.0,2,1.0,0.0,0.0,44.0,1.0
36.0,4,241998.0,10.0,13.0,3.0,3,1.0,2,0.0,0.0,0.0,50.0,2.0
65.0,7,215908.0,12.0,9.0,3.0,1,1.0,2,0.0,0.0,2174.0,40.0,2.0
48.0,4,212120.0,12.0,9.0,3.0,7,1.0,2,0.0,0.0,0.0,40.0,2.0
37.0,4,109133.0,13.0,14.0,6.0,4,2.0,2,0.0,27828.0,0.0,60.0,2.0
20.0,4,224424.0,3.0,8.0,5.0,7,4.0,2,0.0,0.0,0.0,40.0,1.0
41.0,7,214985.0,12.0,9.0,1.0,4,2.0,2,1.0,0.0,0.0,40.0,1.0
55.0,6,147098.0,7.0,5.0,3.0,3,1.0,2,0.0,0.0,0.0,50.0,1.0
39.0,2,149833.0,10.0,13.0,1.0,10,5.0,2,1.0,0.0,0.0,40.0,1.0
41.0,1,253770.0,16.0,10.0,3.0,14,6.0,2,1.0,7298.0,0.0,40.0,2.0
80.0,4,252466.0,9.0,11.0,3.0,3,1.0,2,0.0,0.0,0.0,24.0,1.0
59.0,7,132717.0,1.0,6.0,3.0,5,1.0,2,0.0,0.0,0.0,40.0,1.0
52.0,4,138944.0,2.0,7.0,3.0,3,1.0,2,0.0,0.0,0.0,40.0,2.0
39.0,4,280570.0,10.0,13.0,3.0,4,1.0,2,0.0,3103.0,0.0,50.0,2.0
56.0,6,144380.0,16.0,10.0,4.0,10,2.0,1,0.0,0.0,0.0,50.0,1.0
69.0,2,660461.0,12.0,9.0,7.0,1,2.0,1,1.0,0.0,0.0,20.0,1.0
49.0,4,177211.0,10.0,13.0,3.0,4,1.0,2,0.0,0.0,0.0,50.0,2.0
33.0,4,197424.0,12.0,9.0,3.0,4,1.0,2,0.0,5013.0,0.0,40.0,1.0
28.0,5,31717.0,12.0,9.0,3.0,4,1.0,2,0.0,0.0,0.0,45.0,2.0
49.0,4,296849.0,16.0,10.0,3.0,4,1.0,2,0.0,0.0,0.0,40.0,2.0
51.0,2,193720.0,12.0,9.0,4.0,6,5.0,2,0.0,0.0,0.0,40.0,1.0
42.0,4,106698.0,16.0,10.0,1.0,8,5.0,2,1.0,0.0,0.0,32.0,1.0
66.0,4,214469.0,12.0,9.0,7.0,1,2.0,2,1.0,0.0,0.0,13.0,1.0
44.0,4,185798.0,9.0,11.0,6.0,3,3.0,2,0.0,0.0,0.0,48.0,2.0
26.0,4,333108.0,12.0,9.0,1.0,12,2.0,2,0.0,0.0,0.0,40.0,1.0
43.0,4,35210.0,16.0,10.0,1.0,1,5.0,2,1.0,0.0,0.0,40.0,1.0
28.0,4,140845.0,1.0,6.0,5.0,7,2.0,2,1.0,0.0,155.0,40.0,1.0
25.0,?,335376.0,10.0,13.0,5.0, ?,4.0,2,1.0,0.0,0.0,30.0,1.0
17.0,4,170455.0,2.0,7.0,5.0,12,4.0,2,1.0,0.0,0.0,8.0,1.0
52.0,4,298215.0,10.0,13.0,3.0,3,1.0,2,0.0,0.0,0.0,50.0,2.0
34.0,?,93834.0,12.0,9.0,6.0, ?,4.0,2,1.0,0.0,0.0,8.0,1.0
24.0,4,404416.0,16.0,10.0,5.0,6,2.0,2,0.0,0.0,0.0,40.0,1.0
41.0,?,206916.0,10.0,13.0,4.0, ?,2.0,2,0.0,0.0,0.0,30.0,1.0
65.0,4,143175.0,16.0,10.0,7.0,12,3.0,2,1.0,0.0,0.0,45.0,1.0
36.0,6,409189.0,16.0,10.0,3.0,3,1.0,2,0.0,0.0,0.0,40.0,2.0
19.0,4,285750.0,12.0,9.0,5.0,6,3.0,2,0.0,0.0,0.0,30.0,1.0
43.0,4,235556.0,16.0,10.0,4.0,12,2.0,2,0.0,0.0,0.0,45.0,1.0
39.0,2,170382.0,13.0,14.0,3.0,10,6.0,2,1.0,0.0,0.0,50.0,2.0
48.0,4,195437.0,2.0,7.0,3.0,14,1.0,2,0.0,0.0,0.0,40.0,2.0
50.0,2,191130.0,9.0,11.0,3.0,11,1.0,2,0.0,0.0,0.0,40.0,2.0
21.0,4,231160.0,16.0,10.0,5.0,8,4.0,2,0.0,0.0,0.0,25.0,1.0
36.0,4,47310.0,12.0,9.0,5.0,8,2.0,1,1.0,0.0,0.0,40.0,1.0
33.0,4,214635.0,12.0,9.0,3.0,8,1.0,1,0.0,0.0,0.0,36.0,1.0
50.0,1,65160.0,10.0,13.0,3.0,4,1.0,2,0.0,0.0,0.0,40.0,1.0
49.0,7,423222.0,13.0,14.0,3.0,12,1.0,2,0.0,99999.0,0.0,80.0,2.0
34.0,4,263307.0,10.0,13.0,5.0,12,5.0,1,0.0,0.0,0.0,45.0,1.0
70.0,5,272896.0,11.0,16.0,3.0,4,1.0,2,0.0,0.0,0.0,40.0,2.0
39.0,4,232854.0,12.0,9.0,1.0,14,2.0,2,0.0,0.0,0.0,40.0,1.0
44.0,4,442035.0,16.0,10.0,1.0,10,2.0,2,1.0,0.0,0.0,40.0,1.0
32.0,4,127875.0,10.0,13.0,3.0,13,6.0,2,1.0,0.0,0.0,40.0,2.0
40.0,4,283724.0,7.0,5.0,5.0,3,3.0,1,0.0,0.0,0.0,49.0,1.0
46.0,4,403911.0,12.0,9.0,3.0,3,1.0,1,0.0,0.0,1902.0,40.0,2.0
21.0,?,228649.0,16.0,10.0,5.0, ?,4.0,2,0.0,0.0,0.0,20.0,1.0
40.0,4,177027.0,10.0,13.0,3.0,8,6.0,4,1.0,7688.0,0.0,52.0,2.0
47.0,4,249935.0,2.0,7.0,1.0,3,4.0,2,0.0,0.0,0.0,8.0,1.0
19.0,4,533147.0,12.0,9.0,5.0,1,2.0,2,0.0,0.0,0.0,30.0,1.0
22.0,4,137862.0,16.0,10.0,5.0,1,3.0,2,1.0,0.0,0.0,16.0,1.0
20.0,4,249543.0,16.0,10.0,5.0,11,4.0,2,1.0,0.0,0.0,16.0,1.0
46.0,2,230979.0,10.0,13.0,1.0,10,2.0,2,1.0,4787.0,0.0,25.0,2.0
41.0,4,137126.0,10.0,13.0,3.0,10,1.0,2,0.0,0.0,1977.0,45.0,2.0
17.0,4,147339.0,1.0,6.0,5.0,10,4.0, Other,1.0,0.0,0.0,15.0,1.0
41.0,4,256647.0,12.0,9.0,3.0,7,1.0,1,0.0,0.0,0.0,40.0,1.0
28.0,4,111696.0,12.0,9.0,6.0,3,2.0,2,0.0,0.0,1974.0,40.0,1.0
20.0,?,150084.0,16.0,10.0,5.0, ?,4.0,2,0.0,0.0,0.0,25.0,1.0
24.0,4,285457.0,12.0,9.0,5.0,8,2.0,2,0.0,0.0,0.0,40.0,1.0
33.0,4,303867.0,16.0,10.0,3.0,4,1.0,2,0.0,0.0,0.0,50.0,1.0
44.0,1,113597.0,16.0,10.0,3.0,4,1.0,2,0.0,0.0,0.0,55.0,2.0
26.0,6,151626.0,12.0,9.0,5.0,10,4.0,1,1.0,0.0,0.0,40.0,1.0
47.0,6,26145.0,9.0,11.0,3.0,12,1.0,2,0.0,0.0,0.0,40.0,2.0
24.0,4,176189.0,12.0,9.0,3.0,7,1.0,2,0.0,0.0,0.0,40.0,1.0
58.0,1,497253.0,10.0,13.0,3.0,4,1.0,1,0.0,0.0,0.0,40.0,2.0
41.0,4,41090.0,12.0,9.0,3.0,3,1.0,2,0.0,0.0,2002.0,60.0,1.0
38.0,6,282461.0,6.0,4.0,3.0,12,1.0,2,0.0,0.0,0.0,35.0,2.0
21.0,4,225541.0,16.0,10.0,5.0,1,2.0,2,1.0,0.0,0.0,40.0,1.0
33.0,4,203488.0,16.0,10.0,5.0,4,4.0,2,0.0,0.0,0.0,45.0,1.0
23.0,?,296613.0,16.0,10.0,5.0, ?,4.0,2,1.0,0.0,0.0,32.0,1.0
40.0,4,99373.0,1.0,6.0,1.0,7,5.0,2,1.0,0.0,0.0,40.0,1.0
47.0,2,109705.0,12.0,9.0,1.0,4,2.0,2,1.0,0.0,0.0,40.0,1.0
41.0,4,144947.0,10.0,13.0,1.0,4,5.0,1,1.0,0.0,0.0,40.0,1.0
38.0,4,617898.0,10.0,13.0,3.0,5,1.0,2,0.0,0.0,0.0,50.0,1.0
50.0,4,38310.0,6.0,4.0,1.0,8,3.0,2,1.0,0.0,0.0,40.0,1.0
45.0,4,248993.0,12.0,9.0,4.0,5,3.0,1,0.0,0.0,0.0,40.0,1.0
65.0,?,149131.0,10.0,13.0,3.0, ?,1.0,2,0.0,0.0,0.0,40.0,2.0
33.0,4,69311.0,12.0,9.0,5.0,6,2.0,2,0.0,0.0,0.0,40.0,1.0
34.0,1,143766.0,8.0,12.0,5.0,1,2.0,2,0.0,0.0,0.0,40.0,1.0
65.0,4,213477.0,13.0,14.0,1.0,12,2.0,2,0.0,0.0,0.0,28.0,1.0
24.0,4,275691.0,2.0,7.0,5.0,14,4.0,2,0.0,0.0,0.0,39.0,1.0
26.0,4,59367.0,10.0,13.0,5.0,7,3.0,2,0.0,0.0,0.0,40.0,1.0
55.0,4,35551.0,12.0,9.0,1.0,3,2.0,2,0.0,0.0,0.0,40.0,1.0
66.0,4,236784.0,10.0,13.0,1.0,10,5.0,2,1.0,0.0,0.0,8.0,1.0
43.0,2,193755.0,10.0,13.0,3.0,10,1.0,2,0.0,0.0,0.0,40.0,1.0
37.0,4,315291.0,10.0,13.0,5.0,1,3.0,1,1.0,0.0,0.0,40.0,1.0
22.0,4,290504.0,12.0,9.0,3.0,3,1.0,2,0.0,0.0,0.0,40.0,1.0
21.0,4,256240.0,2.0,7.0,3.0,7,1.0,2,0.0,0.0,0.0,40.0,1.0
69.0,?,199591.0,15.0,15.0,3.0, ?,6.0,2,1.0,0.0,0.0,25.0,1.0
27.0,4,178709.0,13.0,14.0,5.0,7,2.0,2,1.0,0.0,0.0,40.0,1.0
48.0,4,449354.0,12.0,9.0,3.0,1,1.0,2,0.0,4386.0,0.0,45.0,2.0
24.0,4,187937.0,10.0,13.0,5.0,10,5.0,2,1.0,0.0,0.0,40.0,1.0
18.0,3,157131.0,2.0,7.0,5.0, ?,4.0,2,1.0,0.0,0.0,10.0,1.0
53.0,2,188772.0,12.0,9.0,7.0,8,2.0,2,1.0,0.0,0.0,30.0,1.0
26.0,4,157617.0,12.0,9.0,3.0,3,1.0,2,0.0,0.0,0.0,40.0,1.0
60.0,4,96099.0,16.0,10.0,3.0,12,1.0,2,0.0,0.0,0.0,40.0,2.0
21.0,4,122322.0,16.0,10.0,5.0,8,4.0,2,1.0,0.0,0.0,60.0,1.0
39.0,4,409189.0,5.0,3.0,3.0,8,1.0,2,0.0,0.0,0.0,40.0,1.0
45.0,4,175925.0,16.0,10.0,3.0,4,1.0,2,0.0,0.0,0.0,60.0,2.0
76.0,6,236878.0,12.0,9.0,3.0,3,1.0,2,0.0,0.0,0.0,30.0,1.0
19.0,4,216647.0,16.0,10.0,5.0,8,2.0,2,1.0,0.0,0.0,30.0,1.0
34.0,4,300681.0,16.0,10.0,3.0,10,1.0,1,0.0,0.0,0.0,40.0,2.0
54.0,4,327769.0,16.0,10.0,1.0,3,2.0,2,0.0,0.0,0.0,40.0,1.0
23.0,4,194723.0,10.0,13.0,5.0,1,2.0,2,1.0,0.0,0.0,40.0,1.0
44.0,2,31251.0,6.0,4.0,1.0,6,2.0,2,0.0,0.0,0.0,40.0,1.0
27.0,4,212506.0,16.0,10.0,1.0,1,5.0,1,1.0,0.0,0.0,40.0,1.0
23.0,4,23037.0,3.0,8.0,5.0,6,4.0,3,0.0,0.0,0.0,40.0,1.0
37.0,6,29054.0,12.0,9.0,3.0,5,1.0,2,0.0,0.0,0.0,50.0,1.0
41.0,4,92733.0,12.0,9.0,3.0,3,1.0,2,0.0,0.0,0.0,40.0,2.0
21.0,7,184678.0,16.0,10.0,5.0,1,4.0,2,1.0,0.0,0.0,35.0,1.0
37.0,1,32528.0,12.0,9.0,3.0,1,1.0,2,0.0,0.0,0.0,40.0,2.0
63.0,4,125954.0,12.0,9.0,5.0,7,2.0,2,0.0,2174.0,0.0,40.0,1.0
35.0,4,73715.0,2.0,7.0,3.0,3,1.0,2,0.0,0.0,0.0,40.0,1.0
47.0,4,209212.0,7.0,5.0,3.0,7,1.0,1,0.0,0.0,0.0,56.0,1.0
41.0,4,287037.0,16.0,10.0,5.0,5,2.0,2,0.0,0.0,0.0,40.0,1.0
50.0,6,64667.0,12.0,9.0,1.0,10,2.0,4,1.0,0.0,0.0,60.0,1.0
26.0,5,366662.0,12.0,9.0,5.0,12,4.0,2,0.0,0.0,0.0,50.0,1.0
36.0,2,113337.0,16.0,10.0,3.0,13,1.0,2,0.0,0.0,0.0,42.0,2.0
47.0,4,387468.0,16.0,10.0,3.0,10,1.0,2,0.0,0.0,0.0,40.0,2.0
51.0,4,384248.0,16.0,10.0,1.0,4,5.0,1,1.0,0.0,0.0,50.0,1.0
41.0,4,332703.0,12.0,9.0,1.0,1,2.0, Other,1.0,0.0,625.0,40.0,1.0
40.0,4,198873.0,15.0,15.0,3.0,10,6.0,2,1.0,15024.0,0.0,30.0,2.0
32.0,4,317809.0,10.0,13.0,3.0,4,1.0,2,0.0,4064.0,0.0,50.0,1.0
37.0,2,160910.0,10.0,13.0,3.0,1,1.0,2,0.0,7298.0,0.0,40.0,2.0
40.0,5,182629.0,10.0,13.0,1.0,4,2.0,2,0.0,0.0,0.0,40.0,1.0
56.0,4,267652.0,10.0,13.0,3.0,3,1.0,2,0.0,0.0,0.0,40.0,1.0
50.0,4,410186.0,12.0,9.0,3.0,3,1.0,2,0.0,0.0,0.0,40.0,1.0
28.0,4,365411.0,7.0,5.0,3.0,7,1.0,2,0.0,0.0,0.0,42.0,1.0
28.0,4,205337.0,12.0,9.0,3.0,7,1.0,2,0.0,0.0,0.0,40.0,1.0
19.0,6,100999.0,2.0,7.0,5.0,1,4.0,2,1.0,0.0,0.0,30.0,1.0
44.0,4,197462.0,12.0,9.0,3.0,7,1.0,2,0.0,0.0,0.0,40.0,1.0
42.0,6,199143.0,15.0,15.0,1.0,10,5.0,2,1.0,7430.0,0.0,44.0,2.0
47.0,4,191978.0,16.0,10.0,3.0,4,1.0,2,0.0,0.0,0.0,40.0,2.0
31.0,4,50178.0,16.0,10.0,3.0,7,1.0,2,0.0,0.0,0.0,40.0,1.0
61.0,4,72442.0,2.0,7.0,3.0,8,1.0,2,0.0,0.0,0.0,40.0,2.0
21.0,4,248512.0,16.0,10.0,5.0,1,4.0,2,1.0,0.0,0.0,40.0,1.0
26.0,4,178140.0,10.0,13.0,3.0,8,1.0,2,0.0,0.0,0.0,45.0,2.0
58.0,4,354024.0,12.0,9.0,3.0,1,6.0,2,1.0,0.0,0.0,40.0,2.0
35.0,4,143589.0,10.0,13.0,4.0,10,2.0,4,1.0,0.0,0.0,40.0,1.0
35.0,4,219902.0,9.0,11.0,5.0,1,2.0,1,1.0,0.0,0.0,40.0,1.0
29.0,2,419722.0,8.0,12.0,5.0,1,2.0,2,0.0,3674.0,0.0,40.0,1.0
40.0,4,154374.0,13.0,14.0,3.0,10,1.0,2,0.0,7688.0,0.0,40.0,2.0
33.0,4,132601.0,10.0,13.0,3.0,12,1.0,2,0.0,0.0,0.0,55.0,2.0
38.0,6,29430.0,16.0,10.0,1.0,7,5.0,2,0.0,0.0,0.0,40.0,1.0
50.0,6,30731.0,9.0,11.0,5.0,8,2.0,2,0.0,0.0,0.0,50.0,1.0
66.0,4,210825.0,16.0,10.0,3.0,13,1.0,2,0.0,0.0,0.0,40.0,2.0
36.0,2,251091.0,16.0,10.0,3.0,11,1.0,2,0.0,0.0,0.0,40.0,2.0
33.0,4,219034.0,2.0,7.0,5.0,12,2.0,2,1.0,0.0,0.0,40.0,1.0
55.0,1,35723.0,13.0,14.0,3.0,4,1.0,2,0.0,0.0,0.0,60.0,2.0
46.0,4,358886.0,12.0,9.0,3.0,7,1.0,2,0.0,0.0,0.0,40.0,1.0
36.0,4,248708.0,8.0,12.0,5.0,3,2.0,2,0.0,0.0,0.0,40.0,1.0
41.0,?,77937.0,3.0,8.0,1.0, ?,2.0,2,1.0,0.0,0.0,40.0,1.0
30.0,4,30063.0,12.0,9.0,1.0,8,5.0,2,1.0,0.0,0.0,32.0,1.0
29.0,4,253799.0,3.0,8.0,5.0,4,2.0,2,0.0,0.0,0.0,42.0,1.0
60.0,?,41553.0,16.0,10.0,7.0, ?,2.0,1,1.0,0.0,0.0,40.0,1.0
24.0,4,59146.0,12.0,9.0,6.0,12,5.0,2,1.0,0.0,0.0,48.0,1.0
42.0,6,343609.0,16.0,10.0,6.0,8,5.0,1,1.0,0.0,0.0,50.0,1.0
26.0,4,216010.0,12.0,9.0,6.0,4,4.0,2,1.0,0.0,0.0,40.0,1.0
37.0,4,164526.0,10.0,13.0,3.0,10,1.0,2,0.0,0.0,0.0,40.0,1.0
27.0,4,150958.0,5.0,3.0,5.0,5,5.0,2,0.0,0.0,0.0,48.0,1.0
26.0,4,244495.0,12.0,9.0,3.0,3,1.0,2,0.0,0.0,0.0,48.0,1.0
23.0,4,199336.0,9.0,11.0,5.0,3,5.0,2,0.0,0.0,0.0,50.0,1.0
60.0,4,151369.0,13.0,14.0,3.0,4,1.0,2,0.0,0.0,0.0,60.0,2.0
49.0,1,118701.0,12.0,9.0,1.0,1,5.0,1,1.0,0.0,0.0,40.0,1.0
46.0,4,219611.0,16.0,10.0,3.0,1,1.0,2,0.0,0.0,0.0,40.0,1.0
21.0,4,184568.0,12.0,9.0,5.0,7,2.0,2,0.0,0.0,0.0,40.0,1.0
48.0,6,246891.0,15.0,15.0,3.0,3,1.0,2,0.0,0.0,0.0,60.0,1.0
70.0,5,243436.0,7.0,5.0,1.0,12,2.0,2,0.0,0.0,0.0,45.0,1.0
44.0,2,68318.0,13.0,14.0,5.0,10,4.0,2,1.0,0.0,0.0,55.0,1.0
58.0,4,56331.0,10.0,13.0,3.0,12,1.0,2,0.0,0.0,0.0,40.0,1.0
41.0,4,190591.0,8.0,12.0,1.0,4,2.0,1,1.0,0.0,0.0,40.0,1.0
54.0,4,140359.0,6.0,4.0,1.0,7,5.0,2,1.0,0.0,3900.0,40.0,1.0
42.0,5,23510.0,13.0,14.0,1.0,4,5.0,4,0.0,0.0,2201.0,60.0,2.0
28.0,4,122540.0,1.0,6.0,1.0,6,2.0,2,0.0,0.0,0.0,40.0,1.0
65.0,4,212562.0,2.0,7.0,3.0,6,1.0,2,0.0,0.0,0.0,20.0,1.0
35.0,6,112497.0,12.0,9.0,3.0,3,3.0,2,0.0,0.0,0.0,35.0,1.0
82.0,4,147729.0,5.0,3.0,7.0,8,5.0,2,0.0,0.0,0.0,20.0,1.0
48.0,6,296066.0,16.0,10.0,3.0,14,1.0,2,0.0,0.0,0.0,50.0,2.0
44.0,4,148138.0,11.0,16.0,3.0,4,1.0,4,0.0,15024.0,0.0,40.0,2.0
68.0,4,50351.0,13.0,14.0,5.0,1,2.0,2,1.0,6360.0,0.0,20.0,1.0
42.0,4,306496.0,12.0,9.0,3.0,8,1.0,2,0.0,0.0,0.0,40.0,1.0
24.0,4,210029.0,12.0,9.0,5.0,1,2.0,2,1.0,0.0,2001.0,37.0,1.0
54.0,4,163894.0,16.0,10.0,3.0,6,1.0,1,0.0,0.0,0.0,40.0,1.0
22.0,4,113936.0,16.0,10.0,5.0,6,4.0,2,0.0,0.0,0.0,40.0,1.0
43.0,6,316820.0,16.0,10.0,3.0,5,1.0,2,0.0,0.0,0.0,84.0,1.0
17.0,4,53367.0,7.0,5.0,5.0,8,4.0,2,1.0,0.0,0.0,35.0,1.0
46.0,6,95256.0,12.0,9.0,1.0,14,2.0,2,0.0,0.0,0.0,50.0,1.0
59.0,4,127728.0,16.0,10.0,3.0,13,1.0,2,0.0,0.0,0.0,40.0,2.0
37.0,4,66686.0,12.0,9.0,3.0,6,1.0,2,0.0,0.0,0.0,40.0,1.0
70.0,?,207627.0,12.0,9.0,3.0, ?,1.0,2,0.0,2228.0,0.0,24.0,1.0
57.0,5,199768.0,12.0,9.0,3.0,12,1.0,2,0.0,0.0,1902.0,30.0,2.0
47.0,?,186805.0,12.0,9.0,3.0, ?,2.0,2,1.0,0.0,0.0,35.0,1.0
31.0,4,154297.0,12.0,9.0,5.0,12,5.0,1,1.0,0.0,0.0,24.0,1.0
23.0,4,103064.0,12.0,9.0,5.0,1,4.0,2,1.0,0.0,0.0,40.0,1.0
17.0,4,93235.0,3.0,8.0,5.0,8,4.0,2,1.0,0.0,1721.0,25.0,1.0
63.0,4,440607.0,14.0,1.0,3.0,10,1.0, Other,0.0,0.0,0.0,30.0,1.0
44.0,4,212894.0,15.0,15.0,1.0,10,2.0,2,0.0,0.0,0.0,55.0,2.0
30.0,4,167990.0,15.0,15.0,3.0,10,1.0,2,0.0,0.0,0.0,60.0,2.0
23.0,4,378460.0,16.0,10.0,5.0,10,4.0,2,0.0,0.0,0.0,20.0,1.0
44.0,4,151089.0,13.0,14.0,3.0,10,1.0,2,0.0,0.0,1887.0,60.0,2.0
24.0,4,153583.0,16.0,10.0,5.0,12,4.0,2,1.0,0.0,0.0,40.0,1.0
34.0,4,114639.0,16.0,10.0,5.0,6,3.0,2,0.0,0.0,0.0,20.0,1.0
37.0,4,344480.0,16.0,10.0,3.0,3,1.0,2,0.0,0.0,0.0,65.0,1.0
24.0,4,188300.0,2.0,7.0,5.0,7,5.0,2,1.0,0.0,0.0,40.0,1.0
32.0,4,105938.0,12.0,9.0,1.0,7,4.0,1,1.0,0.0,0.0,40.0,1.0
42.0,6,217826.0,12.0,9.0,3.0,3,1.0,1,0.0,0.0,0.0,25.0,1.0
20.0,4,379525.0,16.0,10.0,5.0,8,4.0,2,1.0,0.0,0.0,10.0,1.0
34.0,7,177331.0,16.0,10.0,3.0,10,1.0,1,0.0,4386.0,0.0,40.0,2.0
37.0,4,127918.0,16.0,10.0,5.0,14,5.0,2,1.0,0.0,0.0,20.0,1.0
47.0,1,27067.0,12.0,9.0,1.0,1,2.0,2,1.0,0.0,0.0,40.0,1.0
25.0,4,250038.0,7.0,5.0,5.0,5,3.0,2,0.0,0.0,0.0,45.0,1.0
36.0,6,36270.0,12.0,9.0,3.0,5,1.0,2,0.0,0.0,1977.0,65.0,2.0
60.0,4,308608.0,12.0,9.0,3.0,12,1.0,2,0.0,0.0,0.0,50.0,1.0
64.0,5,213574.0,12.0,9.0,3.0,3,1.0,2,0.0,2635.0,0.0,10.0,1.0
32.0,2,235109.0,10.0,13.0,3.0,1,6.0,2,1.0,0.0,0.0,40.0,1.0
33.0,7,374905.0,1.0,6.0,3.0,8,1.0,2,0.0,0.0,0.0,40.0,1.0
71.0,4,118876.0,10.0,13.0,5.0,4,2.0,2,1.0,0.0,0.0,14.0,1.0
55.0,2,223716.0,16.0,10.0,1.0,4,2.0,3,1.0,0.0,0.0,40.0,1.0
85.0,6,166027.0,12.0,9.0,7.0,12,2.0,2,1.0,0.0,0.0,50.0,1.0
57.0,6,275943.0,6.0,4.0,3.0,10,1.0,2,0.0,0.0,0.0,40.0,1.0
39.0,4,198654.0,15.0,15.0,3.0,10,1.0,4,0.0,0.0,2415.0,67.0,2.0
